"CSID","CaseMasterID","csdate","cstype","PolicePersonID"
"5615","10023","2027-01-07T05:08:00.000Z","A","1223"
"5616","10024","2025-05-26T18:42:00.000Z","A","1224"
"5617","10027","2026-08-17T23:57:00.000Z","A","1227"
"5618","10028","2027-02-04T20:28:00.000Z","A","1228"
"5619","10030","2026-03-17T22:36:00.000Z","A","1230"
"5620","10031","2026-02-26T21:41:00.000Z","A","1231"
"5621","10032","2026-10-03T10:03:00.000Z","A","1232"
"5622","10033","2026-12-26T10:47:00.000Z","C","1233"
"5623","10035","2025-09-01T16:47:00.000Z","A","1235"
"5624","10036","2026-03-16T19:36:00.000Z","A","1236"
"5625","10038","2024-04-26T03:25:00.000Z","A","1238"
"5626","10039","2026-08-11T07:19:00.000Z","A","1239"
"5627","10041","2026-11-22T03:05:00.000Z","A","1241"
"5628","10042","2025-10-26T07:07:00.000Z","A","1242"
"5629","10045","2024-07-10T21:59:00.000Z","A","1245"
"5630","10046","2024-04-03T23:00:00.000Z","A","1246"
"5631","10047","2026-01-20T18:22:00.000Z","A","1247"
"5632","10048","2026-02-14T11:25:00.000Z","A","1248"
"5633","10050","2025-11-11T19:20:00.000Z","A","1250"
"5634","10051","2025-05-03T09:50:00.000Z","C","1251"
"5635","10052","2026-08-12T16:42:00.000Z","C","1252"
"5636","10053","2026-05-06T08:38:00.000Z","A","1253"
"5637","10054","2025-08-03T20:24:00.000Z","A","1254"
"5638","10055","2024-11-12T03:36:00.000Z","C","1255"
"5639","10056","2026-08-23T07:49:00.000Z","A","1256"
"5640","10059","2024-08-11T17:41:00.000Z","A","1259"
"5641","10060","2024-09-24T07:38:00.000Z","A","1260"
"5642","10061","2025-09-03T16:53:00.000Z","A","1261"
"5643","10065","2024-07-10T13:39:00.000Z","A","1265"
"5644","10066","2025-11-26T17:41:00.000Z","A","1266"
"5645","10068","2025-12-09T06:03:00.000Z","A","1268"
"5646","10069","2024-09-18T06:56:00.000Z","A","1269"
"5647","10071","2026-07-21T22:19:00.000Z","A","1271"
"5648","10072","2024-12-13T12:02:00.000Z","C","1272"
"5649","10073","2025-06-27T00:23:00.000Z","A","1273"
"5650","10074","2024-07-20T15:14:00.000Z","A","1274"
"5651","10075","2024-08-25T07:38:00.000Z","A","1275"
"5652","10076","2025-12-30T00:35:00.000Z","A","1276"
"5653","10077","2025-08-25T10:54:00.000Z","C","1277"
"5654","10079","2024-12-25T07:08:00.000Z","A","1279"
"5655","10082","2024-08-10T03:48:00.000Z","A","1282"
"5656","10084","2025-04-30T08:58:00.000Z","C","1284"
"5657","10085","2024-05-14T16:20:00.000Z","C","1285"
"5658","10088","2026-05-30T18:53:00.000Z","A","1288"
"5659","10089","2024-03-21T00:54:00.000Z","A","1289"
"5660","10093","2026-08-02T21:23:00.000Z","A","1293"
"5661","10094","2025-01-05T09:01:00.000Z","A","1294"
"5662","10095","2026-10-06T18:17:00.000Z","C","1295"
"5663","10097","2024-10-09T03:13:00.000Z","A","1297"
"5664","10100","2024-04-12T10:16:00.000Z","A","1300"
"5665","10101","2025-07-14T19:54:00.000Z","A","1301"
"5666","10104","2025-08-25T18:52:00.000Z","A","1304"
"5667","10107","2026-04-09T23:35:00.000Z","C","1307"
"5668","10110","2025-03-30T06:48:00.000Z","A","1310"
"5669","10115","2024-03-14T23:59:00.000Z","A","1315"
"5670","10116","2025-01-07T09:46:00.000Z","A","1316"
"5671","10118","2025-08-19T02:05:00.000Z","A","1318"
"5672","10119","2024-12-18T16:22:00.000Z","C","1319"
"5673","10120","2024-03-25T19:44:00.000Z","C","1320"
"5674","10121","2026-12-15T00:08:00.000Z","A","1321"
"5675","10124","2024-07-02T18:29:00.000Z","A","1324"
"5676","10125","2026-12-04T02:06:00.000Z","A","1325"
"5677","10126","2026-07-15T06:31:00.000Z","A","1326"
"5678","10129","2024-12-29T05:36:00.000Z","A","1329"
"5679","10131","2024-10-08T07:03:00.000Z","C","1331"
"5680","10132","2027-03-03T05:56:00.000Z","C","1332"
"5681","10133","2024-03-08T12:50:00.000Z","C","1333"
"5682","10134","2024-02-27T15:03:00.000Z","C","1334"
"5683","10137","2025-12-27T00:52:00.000Z","A","1337"
"5684","10139","2026-04-20T00:53:00.000Z","A","1339"
"5685","10140","2026-01-24T18:43:00.000Z","A","1340"
"5686","10141","2026-12-02T03:07:00.000Z","A","1341"
"5687","10145","2024-05-14T14:16:00.000Z","A","1345"
"5688","10146","2024-09-23T14:40:00.000Z","A","1346"
"5689","10149","2026-04-19T23:05:00.000Z","C","1349"
"5690","10150","2025-10-28T06:01:00.000Z","A","1350"
"5691","10151","2024-04-07T13:11:00.000Z","C","1351"
"5692","10152","2024-09-01T13:26:00.000Z","C","1352"
"5693","10153","2025-12-25T20:06:00.000Z","A","1353"
"5694","10154","2026-06-23T16:57:00.000Z","A","1354"
"5695","10159","2025-07-15T17:36:00.000Z","A","1359"
"5696","10161","2024-11-12T15:21:00.000Z","A","1361"
"5697","10162","2025-06-09T20:16:00.000Z","A","1362"
"5698","10164","2026-05-08T06:39:00.000Z","A","1364"
"5699","10166","2024-12-23T23:00:00.000Z","A","1366"
"5700","10167","2024-11-07T21:30:00.000Z","A","1367"
"5701","10168","2026-03-21T12:04:00.000Z","A","1368"
"5702","10170","2025-04-20T18:27:00.000Z","A","1370"
"5703","10171","2026-04-08T03:56:00.000Z","C","1371"
"5704","10172","2024-11-10T22:15:00.000Z","C","1372"
"5705","10176","2026-10-02T18:17:00.000Z","C","1376"
"5706","10178","2025-05-31T06:07:00.000Z","C","1378"
"5707","10179","2027-02-14T04:34:00.000Z","A","1379"
"5708","10181","2024-03-14T07:55:00.000Z","A","1381"
"5709","10184","2024-11-02T02:49:00.000Z","A","1384"
"5710","10185","2026-09-20T13:19:00.000Z","A","1385"
"5711","10186","2024-02-18T09:52:00.000Z","A","1386"
"5712","10187","2027-01-08T04:22:00.000Z","A","1387"
"5713","10189","2025-11-05T01:42:00.000Z","A","1389"
"5714","10191","2027-01-09T07:16:00.000Z","A","1391"
"5715","10193","2025-12-11T10:31:00.000Z","A","1393"
"5716","10194","2026-04-04T08:06:00.000Z","A","1394"
"5717","10195","2024-11-23T11:20:00.000Z","A","1395"
"5718","10196","2025-03-15T22:36:00.000Z","A","1396"
"5719","10198","2026-11-16T04:16:00.000Z","C","1398"
"5720","10199","2024-05-18T04:49:00.000Z","A","1399"
"5721","10201","2026-05-31T08:47:00.000Z","A","1401"
"5722","10202","2024-06-07T23:20:00.000Z","A","1402"
"5723","10203","2026-12-19T14:49:00.000Z","A","1403"
"5724","10206","2027-02-18T15:53:00.000Z","C","1406"
"5725","10207","2024-07-29T08:46:00.000Z","A","1407"
"5726","10208","2025-09-30T05:37:00.000Z","A","1408"
"5727","10210","2024-12-06T01:08:00.000Z","C","1410"
"5728","10211","2024-09-20T16:02:00.000Z","A","1411"
"5729","10212","2025-12-11T20:25:00.000Z","A","1412"
"5730","10213","2025-01-15T16:12:00.000Z","A","1413"
"5731","10214","2025-08-01T00:46:00.000Z","A","1414"
"5732","10216","2025-12-07T16:02:00.000Z","C","1416"
"5733","10217","2024-08-06T19:49:00.000Z","C","1417"
"5734","10221","2027-01-15T19:18:00.000Z","A","1421"
"5735","10222","2026-09-10T22:29:00.000Z","A","1422"
"5736","10226","2024-04-19T21:41:00.000Z","C","1426"
"5737","10228","2026-01-27T07:54:00.000Z","A","1428"
"5738","10229","2024-04-24T12:52:00.000Z","A","1429"
"5739","10230","2024-02-06T12:37:00.000Z","A","1430"
"5740","10231","2025-05-28T10:17:00.000Z","A","1431"
"5741","10233","2026-09-15T16:15:00.000Z","A","1433"
"5742","10234","2024-07-23T15:22:00.000Z","A","1434"
"5743","10236","2026-04-14T05:24:00.000Z","C","1436"
"5744","10238","2025-10-15T13:25:00.000Z","A","1438"
"5745","10241","2024-04-13T21:29:00.000Z","A","1441"
"5746","10242","2026-08-25T15:54:00.000Z","A","1442"
"5747","10243","2024-04-16T11:13:00.000Z","A","1443"
"5748","10244","2024-04-23T20:32:00.000Z","A","1444"
"5749","10250","2025-11-06T05:34:00.000Z","A","1450"
"5750","10251","2024-03-25T04:20:00.000Z","A","1451"
"5751","10252","2024-11-02T20:36:00.000Z","A","1452"
"5752","10253","2024-05-24T04:25:00.000Z","A","1453"
"5753","10254","2027-02-03T00:51:00.000Z","C","1454"
"5754","10256","2026-11-13T03:20:00.000Z","A","1456"
"5755","10258","2024-08-28T17:15:00.000Z","A","1458"
"5756","10259","2025-12-15T09:02:00.000Z","A","1459"
"5757","10264","2026-05-25T04:58:00.000Z","A","1464"
"5758","10265","2025-09-25T11:54:00.000Z","A","1465"
"5759","10268","2027-02-19T07:55:00.000Z","A","1468"
"5760","10271","2026-07-10T08:47:00.000Z","A","1471"
"5761","10272","2027-03-09T19:13:00.000Z","C","1472"
"5762","10273","2024-08-11T01:31:00.000Z","C","1473"
"5763","10274","2026-01-22T14:43:00.000Z","A","1474"
"5764","10277","2026-05-24T04:50:00.000Z","A","1477"
"5765","10279","2024-11-11T00:45:00.000Z","A","1479"
"5766","10280","2026-11-28T21:14:00.000Z","C","1480"
"5767","10281","2024-12-23T15:01:00.000Z","A","1481"
"5768","10282","2025-11-15T18:32:00.000Z","A","1482"
"5769","10283","2026-12-11T05:30:00.000Z","A","1483"
"5770","10285","2026-05-29T08:53:00.000Z","A","1485"
"5771","10286","2025-08-10T19:56:00.000Z","A","1486"
"5772","10288","2025-03-24T23:59:00.000Z","A","1488"
"5773","10289","2026-06-15T10:22:00.000Z","A","1489"
"5774","10295","2026-09-29T09:22:00.000Z","A","1495"
"5775","10296","2026-11-25T16:55:00.000Z","A","1496"
"5776","10302","2025-04-01T11:20:00.000Z","A","1502"
"5777","10305","2027-01-17T09:47:00.000Z","A","1505"
"5778","10308","2025-10-18T02:58:00.000Z","C","1508"
"5779","10309","2024-08-07T17:34:00.000Z","C","1509"
"5780","10311","2026-09-04T14:21:00.000Z","A","1511"
"5781","10313","2025-05-05T05:44:00.000Z","A","1513"
"5782","10314","2024-03-06T19:37:00.000Z","A","1514"
"5783","10316","2024-10-07T03:12:00.000Z","A","1516"
"5784","10319","2025-10-23T11:33:00.000Z","A","1519"
"5785","10320","2024-07-09T14:47:00.000Z","A","1520"
"5786","10321","2026-04-22T11:23:00.000Z","A","1521"
"5787","10322","2026-11-15T20:39:00.000Z","A","1522"
"5788","10326","2026-04-21T04:50:00.000Z","A","1526"
"5789","10330","2026-09-14T03:51:00.000Z","A","1530"
"5790","10331","2024-09-20T16:22:00.000Z","A","1531"
"5791","10335","2027-02-01T12:50:00.000Z","A","1535"
"5792","10336","2026-09-25T23:27:00.000Z","C","1536"
"5793","10337","2025-04-12T20:25:00.000Z","A","1537"
"5794","10340","2026-04-19T13:53:00.000Z","A","1540"
"5795","10341","2025-03-01T14:31:00.000Z","A","1541"
"5796","10342","2026-02-14T11:20:00.000Z","C","1542"
"5797","10343","2024-11-22T04:37:00.000Z","A","1543"
"5798","10345","2026-12-03T00:58:00.000Z","A","1545"
"5799","10347","2026-03-01T18:49:00.000Z","A","1547"
"5800","10351","2026-09-08T03:35:00.000Z","A","1551"
"5801","10352","2026-08-20T07:04:00.000Z","C","1552"
"5802","10353","2024-06-12T09:21:00.000Z","A","1553"
"5803","10354","2026-04-02T14:07:00.000Z","C","1554"
"5804","10355","2025-10-24T08:24:00.000Z","A","1555"
"5805","10357","2026-04-20T09:54:00.000Z","A","1557"
"5806","10358","2024-11-05T22:16:00.000Z","A","1558"
"5807","10359","2025-12-29T15:18:00.000Z","A","1559"
"5808","10361","2025-08-05T23:32:00.000Z","A","1561"
"5809","10365","2025-10-04T11:31:00.000Z","A","1565"
"5810","10367","2025-02-16T09:04:00.000Z","A","1567"
"5811","10368","2024-11-05T23:55:00.000Z","A","1568"
"5812","10369","2025-08-02T22:55:00.000Z","A","1569"
"5813","10370","2026-07-21T14:54:00.000Z","C","1570"
"5814","10371","2025-07-25T02:59:00.000Z","A","1571"
"5815","10374","2027-01-22T06:44:00.000Z","A","1574"
"5816","10375","2024-11-12T04:56:00.000Z","C","1575"
"5817","10378","2026-10-12T22:30:00.000Z","A","1578"
"5818","10379","2026-03-21T20:03:00.000Z","C","1579"
"5819","10382","2027-01-12T01:25:00.000Z","A","1582"
"5820","10384","2026-09-15T01:19:00.000Z","C","1584"
"5821","10385","2026-09-16T00:28:00.000Z","A","1585"
"5822","10386","2024-06-13T18:39:00.000Z","A","1586"
"5823","10387","2025-03-20T05:39:00.000Z","A","1587"
"5824","10388","2026-06-23T18:59:00.000Z","A","1588"
"5825","10392","2025-10-06T15:00:00.000Z","A","1592"
"5826","10393","2025-11-15T04:04:00.000Z","A","1593"
"5827","10394","2026-07-29T17:29:00.000Z","A","1594"
"5828","10396","2024-07-02T09:39:00.000Z","A","1596"
"5829","10397","2025-06-18T17:29:00.000Z","C","1597"
"5830","10399","2024-12-09T16:42:00.000Z","A","1599"
"5831","10407","2025-05-04T05:24:00.000Z","C","1607"
"5832","10408","2024-02-05T10:50:00.000Z","A","1608"
"5833","10409","2024-05-16T01:14:00.000Z","A","1609"
"5834","10410","2026-12-09T05:28:00.000Z","A","1610"
"5835","10413","2026-04-23T11:06:00.000Z","A","1613"
"5836","10415","2026-01-15T03:31:00.000Z","A","1615"
"5837","10416","2026-08-18T22:54:00.000Z","A","1616"
"5838","10421","2027-01-23T04:31:00.000Z","A","1621"
"5839","10422","2024-02-08T23:52:00.000Z","C","1622"
"5840","10423","2025-02-12T21:43:00.000Z","A","1623"
"5841","10426","2025-04-15T06:08:00.000Z","C","1626"
"5842","10427","2025-10-19T11:47:00.000Z","A","1627"
"5843","10428","2024-11-23T14:55:00.000Z","A","1628"
"5844","10430","2025-01-12T22:28:00.000Z","C","1630"
"5845","10431","2026-03-20T04:17:00.000Z","C","1631"
"5846","10433","2025-06-25T03:07:00.000Z","A","1633"
"5847","10435","2027-02-09T11:50:00.000Z","A","1635"
"5848","10436","2026-11-15T17:14:00.000Z","A","1636"
"5849","10437","2025-02-13T08:40:00.000Z","A","1637"
"5850","10438","2025-04-30T01:05:00.000Z","C","1638"
"5851","10442","2025-04-14T15:54:00.000Z","A","1642"
"5852","10445","2025-04-12T18:41:00.000Z","A","1645"
"5853","10446","2025-06-09T11:59:00.000Z","A","1646"
"5854","10447","2026-12-03T09:12:00.000Z","C","1647"
"5855","10448","2025-10-28T21:28:00.000Z","A","1648"
"5856","10449","2025-07-18T12:53:00.000Z","C","1649"
"5857","10451","2026-03-21T09:11:00.000Z","A","1651"
"5858","10452","2025-05-29T13:56:00.000Z","A","1652"
"5859","10453","2024-08-12T07:19:00.000Z","C","1653"
"5860","10454","2025-09-14T08:56:00.000Z","A","1654"
"5861","10455","2026-11-10T08:52:00.000Z","A","1655"
"5862","10456","2025-12-05T14:42:00.000Z","C","1656"
"5863","10457","2026-11-12T19:57:00.000Z","C","1657"
"5864","10458","2024-06-18T06:17:00.000Z","A","1658"
"5865","10463","2026-01-31T04:52:00.000Z","A","1663"
"5866","10464","2025-01-23T16:31:00.000Z","C","1664"
"5867","10465","2024-07-06T23:38:00.000Z","A","1665"
"5868","10466","2024-08-08T20:14:00.000Z","C","1666"
"5869","10467","2025-05-18T21:56:00.000Z","A","1667"
"5870","10469","2025-05-18T15:47:00.000Z","A","1669"
"5871","10472","2026-04-14T03:36:00.000Z","A","1672"
"5872","10473","2024-05-31T07:01:00.000Z","C","1673"
"5873","10474","2024-02-28T06:38:00.000Z","A","1674"
"5874","10475","2026-01-21T16:16:00.000Z","C","1675"
"5875","10478","2024-09-23T02:04:00.000Z","A","1678"
"5876","10479","2024-08-09T18:35:00.000Z","A","1679"
"5877","10480","2025-09-20T09:59:00.000Z","A","1680"
"5878","10483","2025-05-15T09:43:00.000Z","A","1683"
"5879","10486","2025-08-29T01:44:00.000Z","A","1686"
"5880","10488","2025-09-01T21:24:00.000Z","A","1688"
"5881","10489","2024-03-16T03:45:00.000Z","A","1689"
"5882","10490","2026-02-20T15:12:00.000Z","C","1690"
"5883","10492","2025-12-27T21:51:00.000Z","A","1692"
"5884","10493","2026-10-07T07:27:00.000Z","A","1693"
"5885","10494","2026-03-23T10:26:00.000Z","A","1694"
"5886","10496","2026-12-10T07:57:00.000Z","C","1696"
"5887","10498","2024-09-30T21:39:00.000Z","C","1698"
"5888","10499","2026-11-07T23:00:00.000Z","A","1699"
"5889","10500","2025-01-28T10:56:00.000Z","A","1000"
"5890","10502","2026-05-16T15:33:00.000Z","C","1002"
"5891","10503","2024-12-09T16:24:00.000Z","A","1003"
"5892","10505","2026-05-14T18:46:00.000Z","A","1005"
"5893","10506","2026-12-23T04:15:00.000Z","A","1006"
"5894","10507","2026-03-18T14:12:00.000Z","A","1007"
"5895","10508","2027-01-28T16:11:00.000Z","C","1008"
"5896","10509","2025-07-29T21:10:00.000Z","A","1009"
"5897","10510","2025-11-28T20:43:00.000Z","C","1010"
"5898","10512","2025-06-26T00:49:00.000Z","A","1012"
"5899","10513","2026-04-21T09:36:00.000Z","A","1013"
"5900","10514","2024-07-17T12:45:00.000Z","A","1014"
"5901","10515","2026-12-27T19:03:00.000Z","A","1015"
"5902","10517","2026-01-04T18:07:00.000Z","C","1017"
"5903","10519","2025-09-19T22:56:00.000Z","C","1019"
"5904","10521","2024-04-25T00:49:00.000Z","A","1021"
"5905","10522","2025-01-30T15:51:00.000Z","A","1022"
"5906","10523","2025-02-23T02:33:00.000Z","A","1023"
"5907","10524","2026-08-04T23:45:00.000Z","C","1024"
"5908","10528","2024-04-17T01:49:00.000Z","C","1028"
"5909","10529","2025-10-10T23:24:00.000Z","C","1029"
"5910","10531","2024-06-26T20:36:00.000Z","A","1031"
"5911","10532","2027-02-21T10:00:00.000Z","A","1032"
"5912","10534","2025-12-11T11:04:00.000Z","A","1034"
"5913","10536","2026-02-19T02:33:00.000Z","C","1036"
"5914","10537","2025-11-08T08:50:00.000Z","C","1037"
"5915","10538","2025-10-11T21:24:00.000Z","A","1038"
"5916","10539","2024-08-05T21:19:00.000Z","A","1039"
"5917","10540","2026-02-08T22:51:00.000Z","A","1040"
"5918","10547","2025-08-01T00:58:00.000Z","C","1047"
"5919","10552","2026-12-11T12:41:00.000Z","A","1052"
"5920","10555","2027-03-16T04:35:00.000Z","A","1055"
"5921","10556","2026-01-03T09:56:00.000Z","A","1056"
"5922","10559","2026-06-23T04:36:00.000Z","A","1059"
"5923","10562","2026-11-01T22:56:00.000Z","A","1062"
"5924","10563","2026-09-17T07:48:00.000Z","A","1063"
"5925","10564","2026-01-06T08:44:00.000Z","A","1064"
"5926","10565","2026-05-05T07:21:00.000Z","A","1065"
"5927","10568","2025-09-21T18:02:00.000Z","A","1068"
"5928","10569","2024-11-12T14:00:00.000Z","A","1069"
"5929","10570","2026-03-13T06:47:00.000Z","C","1070"
"5930","10572","2025-06-06T06:11:00.000Z","C","1072"
"5931","10574","2025-09-12T13:51:00.000Z","C","1074"
"5932","10575","2026-05-17T06:35:00.000Z","A","1075"
"5933","10576","2027-02-13T16:10:00.000Z","A","1076"
"5934","10578","2025-03-26T21:32:00.000Z","A","1078"
"5935","10580","2025-01-28T17:55:00.000Z","C","1080"
"5936","10582","2026-07-16T22:33:00.000Z","A","1082"
"5937","10585","2024-05-10T19:45:00.000Z","A","1085"
"5938","10586","2026-12-06T15:15:00.000Z","A","1086"
"5939","10588","2025-08-01T04:46:00.000Z","A","1088"
"5940","10590","2024-06-10T07:37:00.000Z","C","1090"
"5941","10591","2025-06-08T07:41:00.000Z","A","1091"
"5942","10592","2024-05-10T22:57:00.000Z","A","1092"
"5943","10593","2027-01-01T16:23:00.000Z","A","1093"
"5944","10597","2025-12-18T06:42:00.000Z","A","1097"
"5945","10598","2026-02-23T03:37:00.000Z","A","1098"
"5946","10600","2025-08-04T07:13:00.000Z","A","1100"
"5947","10602","2025-01-14T23:43:00.000Z","A","1102"
"5948","10604","2025-08-05T16:06:00.000Z","A","1104"
"5949","10605","2025-02-04T00:13:00.000Z","A","1105"
"5950","10606","2024-03-09T03:03:00.000Z","A","1106"
"5951","10607","2025-01-29T02:58:00.000Z","A","1107"
"5952","10608","2024-09-13T02:30:00.000Z","A","1108"
"5953","10609","2026-02-13T23:24:00.000Z","A","1109"
"5954","10611","2025-04-19T17:20:00.000Z","A","1111"
"5955","10612","2026-12-16T02:36:00.000Z","A","1112"
"5956","10615","2024-05-31T18:29:00.000Z","A","1115"
"5957","10616","2024-10-17T23:31:00.000Z","A","1116"
"5958","10617","2026-12-01T19:31:00.000Z","A","1117"
"5959","10618","2027-01-03T05:33:00.000Z","C","1118"
"5960","10619","2024-12-06T14:52:00.000Z","A","1119"
"5961","10623","2024-12-20T10:20:00.000Z","A","1123"
"5962","10624","2024-04-17T18:22:00.000Z","A","1124"
"5963","10625","2025-10-26T01:47:00.000Z","C","1125"
"5964","10626","2026-03-11T10:52:00.000Z","C","1126"
"5965","10627","2024-08-31T00:48:00.000Z","A","1127"
"5966","10629","2026-10-15T11:47:00.000Z","A","1129"
"5967","10630","2026-02-22T06:14:00.000Z","C","1130"
"5968","10631","2026-03-04T09:39:00.000Z","A","1131"
"5969","10633","2025-09-17T10:34:00.000Z","A","1133"
"5970","10634","2025-06-07T23:39:00.000Z","A","1134"
"5971","10635","2024-04-24T09:58:00.000Z","C","1135"
"5972","10637","2026-09-02T19:58:00.000Z","A","1137"
"5973","10638","2025-07-24T12:56:00.000Z","A","1138"
"5974","10639","2026-08-06T00:22:00.000Z","C","1139"
"5975","10642","2026-03-05T05:00:00.000Z","A","1142"
"5976","10644","2025-02-12T16:31:00.000Z","A","1144"
"5977","10645","2025-01-30T09:22:00.000Z","A","1145"
"5978","10646","2025-12-16T18:08:00.000Z","C","1146"
"5979","10649","2024-05-11T09:35:00.000Z","A","1149"
"5980","10651","2026-03-16T07:41:00.000Z","C","1151"
"5981","10653","2025-10-03T18:42:00.000Z","A","1153"
"5982","10657","2024-07-24T17:16:00.000Z","A","1157"
"5983","10659","2024-08-07T00:48:00.000Z","A","1159"
"5984","10662","2027-01-14T12:05:00.000Z","C","1162"
"5985","10664","2025-09-06T08:47:00.000Z","A","1164"
"5986","10665","2024-07-21T03:56:00.000Z","A","1165"
"5987","10666","2027-02-19T04:09:00.000Z","A","1166"
"5988","10667","2026-11-18T13:04:00.000Z","A","1167"
"5989","10669","2025-08-27T15:24:00.000Z","A","1169"
"5990","10671","2024-10-03T00:21:00.000Z","A","1171"
"5991","10673","2024-04-27T15:59:00.000Z","A","1173"
"5992","10674","2025-10-11T03:01:00.000Z","A","1174"
"5993","10675","2024-10-03T02:49:00.000Z","A","1175"
"5994","10676","2025-11-20T15:52:00.000Z","A","1176"
"5995","10677","2025-10-02T06:08:00.000Z","A","1177"
"5996","10678","2026-04-13T21:29:00.000Z","A","1178"
"5997","10679","2025-10-27T07:11:00.000Z","A","1179"
"5998","10686","2026-12-30T13:46:00.000Z","A","1186"
"5999","10687","2025-08-09T07:25:00.000Z","A","1187"
"6000","10688","2024-04-17T16:25:00.000Z","A","1188"
"6001","10690","2025-05-26T00:21:00.000Z","A","1190"
"6002","10691","2024-07-23T05:07:00.000Z","A","1191"
"6003","10693","2025-07-01T23:29:00.000Z","C","1193"
"6004","10695","2024-05-21T05:24:00.000Z","A","1195"
"6005","10697","2024-10-18T00:17:00.000Z","A","1197"
"6006","10699","2024-05-09T00:30:00.000Z","A","1199"
"6007","10700","2025-06-25T22:42:00.000Z","A","1200"
