"ArrestSurrenderID","CaseMasterID","ArrestSurrenderTypeID","ArrestSurrenderDate","ArrestSurrenderStateId","ArrestSurrenderDistrictId","PoliceStationID","IOID","CourtID","AccusedMasterID","IsAccused","IsComplainantAccused"
"4635","11058","1","2024-08-07","29","11","1101","1558","511","10919","1","0"
"4636","11063","1","2025-10-20","29","3","303","1563","503","10924","1","0"
"4637","11063","1","2025-10-17","29","3","303","1563","503","10925","1","0"
"4638","11063","1","2025-10-14","29","3","303","1563","503","10926","1","0"
"4639","11067","1","2025-11-28","29","10","1004","1567","510","10930","1","0"
"4640","11068","1","2024-03-14","29","6","602","1568","506","10932","1","0"
"4641","11075","1","2025-11-03","29","3","302","1575","503","10939","1","0"
"4642","11077","1","2025-10-15","29","4","405","1577","504","10941","1","0"
"4643","11080","1","2025-10-30","29","30","3001","1580","530","10945","1","0"
"4644","11087","1","2024-02-15","29","23","2303","1587","523","10949","1","0"
"4645","11087","1","2024-02-18","29","23","2303","1587","523","10950","1","0"
"4646","11089","1","2026-07-25","29","19","1906","1589","519","10953","1","0"
"4647","11093","1","2026-03-19","29","3","303","1593","503","10955","1","0"
"4648","11099","1","2026-02-15","29","3","303","1599","503","10959","1","0"
"4649","11100","1","2025-12-29","29","28","2805","1600","528","10960","1","0"
"4650","11101","1","2025-10-08","29","28","2805","1601","528","10961","1","0"
"4651","11102","1","2024-12-06","29","24","2402","1602","524","10962","1","0"
"4652","11106","1","2024-07-18","29","15","1501","1606","515","10966","1","0"
"4653","11110","1","2027-01-08","29","15","1506","1610","515","10971","1","0"
"4654","11117","1","2025-06-23","29","27","2708","1617","527","10978","1","0"
"4655","11118","1","2026-01-14","29","9","907","1618","509","10979","1","0"
"4656","11119","1","2026-03-09","29","7","708","1619","507","10981","1","0"
"4657","11121","1","2025-09-05","29","31","3105","1621","531","10983","1","0"
"4658","11125","1","2024-05-22","29","23","2305","1625","523","10986","1","0"
"4659","11125","1","2024-06-08","29","23","2305","1625","523","10987","1","0"
"4660","11127","1","2026-04-05","29","21","2102","1627","521","10989","1","0"
"4661","11129","1","2024-03-15","29","27","2701","1629","527","10990","1","0"
"4662","11130","1","2026-03-04","29","11","1102","1630","511","10991","1","0"
"4663","11131","1","2026-06-07","29","14","1406","1631","514","10993","1","0"
"4664","11132","1","2024-05-07","29","10","1005","1632","510","10995","1","0"
"4665","11135","1","2026-11-23","29","30","3005","1635","530","10996","1","0"
"4666","11135","1","2026-11-10","29","30","3005","1635","530","10997","1","0"
"4667","11146","1","2025-09-01","29","31","3101","1646","531","11005","1","0"
"4668","11147","1","2027-01-08","29","19","1904","1647","519","11006","1","0"
"4669","11148","1","2025-06-04","29","14","1401","1648","514","11008","1","0"
"4670","11155","1","2025-02-23","29","30","3008","1655","530","11013","1","0"
"4671","11158","1","2026-04-06","29","27","2701","1658","527","11017","1","0"
"4672","11159","1","2024-07-19","29","26","2602","1659","526","11018","1","0"
"4673","11160","1","2024-05-21","29","23","2304","1660","523","11019","1","0"
"4674","11161","1","2025-12-14","29","31","3108","1661","531","11020","1","0"
"4675","11161","1","2025-12-25","29","31","3108","1661","531","11021","1","0"
"4676","11162","1","2026-07-23","29","25","2508","1662","525","11023","1","0"
"4677","11163","1","2024-02-11","29","20","2007","1663","520","11024","1","0"
"4678","11164","1","2024-05-06","29","27","2707","1664","527","11027","1","0"
"4679","11167","1","2025-07-17","29","17","1703","1667","517","11030","1","0"
"4680","11170","1","2026-04-12","29","23","2303","1670","523","11033","1","0"
"4681","11170","1","2026-04-15","29","23","2303","1670","523","11034","1","0"
"4682","11171","1","2025-03-28","29","31","3105","1671","531","11036","1","0"
"4683","11172","1","2024-06-26","29","19","1907","1672","519","11037","1","0"
"4684","11174","1","2026-02-15","29","23","2308","1674","523","11038","1","0"
"4685","11175","1","2026-05-02","29","15","1505","1675","515","11039","1","0"
"4686","11177","1","2024-02-07","29","11","1107","1677","511","11041","1","0"
"4687","11178","1","2026-07-11","29","16","1604","1678","516","11043","1","0"
"4688","11180","1","2025-12-14","29","4","407","1680","504","11045","1","0"
"4689","11183","1","2024-07-03","29","26","2607","1683","526","11048","1","0"
"4690","11187","1","2025-04-28","29","30","3008","1687","530","11053","1","0"
"4691","11188","1","2025-04-24","29","17","1704","1688","517","11055","1","0"
"4692","11189","1","2025-08-01","29","6","603","1689","506","11056","1","0"
"4693","11194","1","2026-01-23","29","9","908","1694","509","11057","1","0"
"4694","11195","1","2024-06-29","29","9","904","1695","509","11059","1","0"
"4695","11198","1","2025-03-01","29","30","3008","1698","530","11062","1","0"
"4696","11202","1","2026-01-16","29","26","2607","1002","526","11065","1","0"
"4697","11205","1","2024-03-09","29","17","1708","1005","517","11068","1","0"
"4698","11207","1","2024-12-18","29","25","2502","1007","525","11070","1","0"
"4699","11216","1","2025-10-03","29","27","2705","1016","527","11081","1","0"
"4700","11216","1","2025-10-14","29","27","2705","1016","527","11082","1","0"
"4701","11216","1","2025-09-29","29","27","2705","1016","527","11083","1","0"
"4702","11220","1","2025-03-23","29","6","601","1020","506","11084","1","0"
"4703","11220","1","2025-03-08","29","6","601","1020","506","11085","1","0"
"4704","11220","1","2025-03-22","29","6","601","1020","506","11086","1","0"
"4705","11224","1","2025-01-25","29","11","1103","1024","511","11089","1","0"
"4706","11226","1","2026-11-16","29","11","1103","1026","511","11091","1","0"
"4707","11228","1","2024-07-18","29","22","2203","1028","522","11093","1","0"
"4708","11231","1","2025-09-16","29","28","2808","1031","528","11095","1","0"
"4709","11233","1","2024-02-08","29","10","1008","1033","510","11098","1","0"
"4710","11237","1","2024-12-07","29","29","2903","1037","529","11102","1","0"
"4711","11239","1","2024-08-24","29","26","2604","1039","526","11104","1","0"
"4712","11240","1","2025-06-15","29","4","406","1040","504","11105","1","0"
"4713","11242","1","2024-05-25","29","26","2602","1042","526","11106","1","0"
"4714","11248","1","2025-10-14","29","22","2208","1048","522","11110","1","0"
"4715","11250","1","2024-05-30","29","22","2207","1050","522","11112","1","0"
"4716","11251","1","2024-06-23","29","22","2205","1051","522","11114","1","0"
"4717","11252","1","2025-11-28","29","20","2004","1052","520","11116","1","0"
"4718","11253","1","2026-08-23","29","15","1502","1053","515","11117","1","0"
"4719","11256","1","2026-09-03","29","15","1506","1056","515","11121","1","0"
"4720","11258","1","2025-12-23","29","11","1105","1058","511","11126","1","0"
"4721","11262","1","2026-04-16","29","5","502","1062","505","11128","1","0"
"4722","11263","1","2026-01-20","29","16","1604","1063","516","11129","1","0"
"4723","11264","1","2025-02-10","29","4","404","1064","504","11130","1","0"
"4724","11264","1","2025-02-26","29","4","404","1064","504","11131","1","0"
"4725","11266","1","2024-10-27","29","21","2106","1066","521","11136","1","0"
"4726","11267","1","2024-04-17","29","18","1801","1067","518","11138","1","0"
"4727","11268","1","2024-03-09","29","22","2207","1068","522","11139","1","0"
"4728","11273","1","2026-11-19","29","23","2303","1073","523","11144","1","0"
"4729","11273","1","2026-12-05","29","23","2303","1073","523","11145","1","0"
"4730","11274","1","2026-07-31","29","18","1808","1074","518","11147","1","0"
"4731","11276","1","2024-01-28","29","11","1105","1076","511","11149","1","0"
"4732","11277","1","2025-06-19","29","23","2308","1077","523","11151","1","0"
"4733","11284","1","2026-12-01","29","1","107","1084","501","11158","1","0"
"4734","11287","1","2025-04-22","29","4","402","1087","504","11162","1","0"
"4735","11287","1","2025-04-27","29","4","402","1087","504","11163","1","0"
"4736","11292","1","2025-04-02","29","26","2607","1092","526","11166","1","0"
"4737","11297","1","2025-10-14","29","12","1207","1097","512","11171","1","0"
"4738","11299","1","2025-07-29","29","15","1507","1099","515","11174","1","0"
"4739","11300","1","2024-05-19","29","31","3102","1100","531","11176","1","0"
"4740","11303","1","2025-01-20","29","26","2607","1103","526","11180","1","0"
"4741","11307","1","2026-02-22","29","20","2002","1107","520","11184","1","0"
"4742","11307","1","2026-03-01","29","20","2002","1107","520","11185","1","0"
"4743","11311","1","2024-02-25","29","21","2103","1111","521","11187","1","0"
"4744","11314","1","2025-06-13","29","8","803","1114","508","11190","1","0"
"4745","11314","1","2025-06-14","29","8","803","1114","508","11191","1","0"
"4746","11318","1","2024-04-28","29","30","3008","1118","530","11193","1","0"
"4747","11320","1","2026-11-22","29","10","1003","1120","510","11195","1","0"
"4748","11325","1","2025-03-07","29","30","3005","1125","530","11198","1","0"
"4749","11325","1","2025-03-09","29","30","3005","1125","530","11199","1","0"
"4750","11327","1","2026-12-29","29","6","602","1127","506","11202","1","0"
"4751","11328","1","2025-06-19","29","7","706","1128","507","11204","1","0"
"4752","11333","1","2024-12-22","29","18","1807","1133","518","11209","1","0"
"4753","11334","1","2025-09-28","29","23","2308","1134","523","11210","1","0"
"4754","11334","1","2025-09-27","29","23","2308","1134","523","11211","1","0"
"4755","11336","1","2024-07-25","29","23","2306","1136","523","11213","1","0"
"4756","11341","1","2026-05-20","29","6","603","1141","506","11217","1","0"
"4757","11342","1","2025-04-18","29","4","402","1142","504","11218","1","0"
"4758","11342","1","2025-04-07","29","4","402","1142","504","11220","1","0"
"4759","11344","1","2026-12-05","29","6","605","1144","506","11221","1","0"
"4760","11349","1","2024-11-07","29","19","1903","1149","519","11224","1","0"
"4761","11351","1","2024-09-27","29","28","2802","1151","528","11227","1","0"
"4762","11352","1","2024-07-04","29","13","1303","1152","513","11228","1","0"
"4763","11352","1","2024-07-10","29","13","1303","1152","513","11229","1","0"
"4764","11353","1","2024-04-23","29","17","1708","1153","517","11231","1","0"
"4765","11356","1","2025-06-28","29","6","601","1156","506","11234","1","0"
"4766","11358","1","2025-05-14","29","17","1705","1158","517","11236","1","0"
"4767","11361","1","2026-03-20","29","30","3005","1161","530","11238","1","0"
"4768","11365","1","2025-04-01","29","29","2907","1165","529","11241","1","0"
"4769","11367","1","2024-01-16","29","14","1405","1167","514","11243","1","0"
"4770","11368","1","2026-09-24","29","30","3001","1168","530","11244","1","0"
"4771","11372","1","2026-03-29","29","15","1507","1172","515","11247","1","0"
"4772","11376","1","2024-09-06","29","13","1306","1176","513","11252","1","0"
"4773","11381","1","2026-03-29","29","29","2908","1181","529","11253","1","0"
"4774","11382","1","2025-08-24","29","4","403","1182","504","11254","1","0"
"4775","11383","1","2024-09-29","29","26","2601","1183","526","11255","1","0"
"4776","11387","1","2026-05-29","29","13","1304","1187","513","11256","1","0"
"4777","11389","1","2024-11-16","29","4","402","1189","504","11259","1","0"
"4778","11390","1","2024-08-28","29","22","2205","1190","522","11260","1","0"
"4779","11395","1","2025-06-23","29","9","903","1195","509","11269","1","0"
"4780","11403","1","2026-05-13","29","10","1007","1203","510","11277","1","0"
"4781","11405","1","2025-03-11","29","31","3105","1205","531","11282","1","0"
"4782","11406","1","2024-03-05","29","16","1604","1206","516","11283","1","0"
"4783","11407","1","2025-09-22","29","5","507","1207","505","11284","1","0"
"4784","11409","1","2024-12-17","29","27","2706","1209","527","11285","1","0"
"4785","11412","1","2025-03-04","29","8","803","1212","508","11287","1","0"
"4786","11412","1","2025-02-28","29","8","803","1212","508","11288","1","0"
"4787","11413","1","2026-11-16","29","8","807","1213","508","11290","1","0"
"4788","11417","1","2026-05-08","29","11","1105","1217","511","11292","1","0"
"4789","11417","1","2026-05-11","29","11","1105","1217","511","11293","1","0"
"4790","11421","1","2026-02-13","29","27","2708","1221","527","11296","1","0"
"4791","11426","1","2026-05-01","29","7","701","1226","507","11299","1","0"
"4792","11427","1","2024-01-07","29","1","108","1227","501","11300","1","0"
"4793","11429","1","2025-04-17","29","26","2603","1229","526","11303","1","0"
"4794","11430","1","2026-09-20","29","8","804","1230","508","11305","1","0"
"4795","11430","1","2026-09-22","29","8","804","1230","508","11306","1","0"
"4796","11432","1","2026-04-07","29","7","701","1232","507","11307","1","0"
"4797","11432","1","2026-04-05","29","7","701","1232","507","11308","1","0"
"4798","11437","1","2024-12-04","29","6","608","1237","506","11311","1","0"
"4799","11442","1","2026-03-24","29","20","2002","1242","520","11317","1","0"
"4800","11443","1","2026-11-05","29","10","1006","1243","510","11318","1","0"
"4801","11450","1","2026-07-13","29","7","704","1250","507","11321","1","0"
"4802","11454","1","2026-11-10","29","21","2101","1254","521","11327","1","0"
"4803","11462","1","2025-11-22","29","8","801","1262","508","11334","1","0"
"4804","11465","1","2024-12-28","29","28","2802","1265","528","11335","1","0"
"4805","11468","1","2026-03-03","29","5","507","1268","505","11338","1","0"
"4806","11468","1","2026-03-01","29","5","507","1268","505","11339","1","0"
"4807","11469","1","2025-03-10","29","7","705","1269","507","11340","1","0"
"4808","11469","1","2025-03-21","29","7","705","1269","507","11342","1","0"
"4809","11470","1","2025-07-28","29","7","703","1270","507","11343","1","0"
"4810","11472","1","2026-11-18","29","17","1706","1272","517","11345","1","0"
"4811","11475","1","2025-02-16","29","6","602","1275","506","11346","1","0"
"4812","11475","1","2025-02-16","29","6","602","1275","506","11347","1","0"
"4813","11477","1","2025-08-14","29","8","803","1277","508","11350","1","0"
"4814","11479","1","2024-03-16","29","17","1707","1279","517","11351","1","0"
"4815","11486","1","2024-05-24","29","29","2907","1286","529","11355","1","0"
"4816","11491","1","2025-08-18","29","1","104","1291","501","11362","1","0"
"4817","11492","1","2026-11-22","29","12","1205","1292","512","11363","1","0"
"4818","11492","1","2026-11-27","29","12","1205","1292","512","11365","1","0"
"4819","11494","1","2024-08-14","29","6","604","1294","506","11367","1","0"
"4820","11499","1","2025-01-21","29","18","1803","1299","518","11373","1","0"
"4821","11503","1","2025-05-04","29","21","2103","1303","521","11374","1","0"
"4822","11511","1","2026-06-26","29","11","1106","1311","511","11375","1","0"
"4823","11514","1","2026-03-05","29","31","3101","1314","531","11378","1","0"
"4824","11515","1","2025-07-14","29","27","2708","1315","527","11380","1","0"
"4825","11516","1","2026-02-13","29","18","1808","1316","518","11381","1","0"
"4826","11517","1","2024-08-23","29","31","3107","1317","531","11382","1","0"
"4827","11519","1","2025-01-21","29","1","108","1319","501","11384","1","0"
