"VictimMasterID","CaseMasterID","VictimName","AgeYear","GenderID","VictimPolice"
"12035","6026","Victim 06026-2","38","1","0"
"12036","6027","Victim 06027-1","61","2","0"
"12037","6027","Victim 06027-2","47","1","0"
"12038","6028","Victim 06028-1","28","2","0"
"12039","6029","Victim 06029-1","36","2","0"
"12040","6029","Victim 06029-2","37","2","0"
"12041","6030","Victim 06030-1","35","1","0"
"12042","6031","Victim 06031-1","48","2","0"
"12043","6031","Victim 06031-2","15","1","0"
"12044","6032","Victim 06032-1","21","1","0"
"12045","6033","Victim 06033-1","49","2","0"
"12046","6033","Victim 06033-2","17","2","0"
"12047","6034","Victim 06034-1","43","2","0"
"12048","6035","Victim 06035-1","28","2","0"
"12049","6035","Victim 06035-2","46","2","0"
"12050","6036","Victim 06036-1","48","2","0"
"12051","6036","Victim 06036-2","46","2","0"
"12052","6036","Victim 06036-3","40","2","0"
"12053","6037","Victim 06037-1","16","2","0"
"12054","6037","Victim 06037-2","63","2","0"
"12055","6037","Victim 06037-3","68","1","0"
"12056","6038","Victim 06038-1","35","1","0"
"12057","6038","Victim 06038-2","18","1","0"
"12058","6039","Victim 06039-1","65","2","0"
"12059","6039","Victim 06039-2","25","2","0"
"12060","6040","Victim 06040-1","30","2","0"
"12061","6040","Victim 06040-2","18","2","0"
"12062","6041","Victim 06041-1","50","2","0"
"12063","6041","Victim 06041-2","58","2","0"
"12064","6042","Victim 06042-1","65","2","0"
"12065","6042","Victim 06042-2","47","1","0"
"12066","6042","Victim 06042-3","30","1","0"
"12067","6043","Victim 06043-1","21","2","0"
"12068","6043","Victim 06043-2","41","2","0"
"12069","6043","Victim 06043-3","44","2","0"
"12070","6044","Victim 06044-1","64","2","0"
"12071","6045","Victim 06045-1","19","2","0"
"12072","6045","Victim 06045-2","56","1","0"
"12073","6045","Victim 06045-3","20","1","0"
"12074","6046","Victim 06046-1","72","2","0"
"12075","6046","Victim 06046-2","64","2","0"
"12076","6046","Victim 06046-3","24","1","0"
"12077","6047","Victim 06047-1","74","2","0"
"12078","6048","Victim 06048-1","50","1","0"
"12079","6049","Victim 06049-1","75","2","0"
"12080","6049","Victim 06049-2","43","1","0"
"12081","6050","Victim 06050-1","55","1","0"
"12082","6050","Victim 06050-2","36","2","0"
"12083","6050","Victim 06050-3","58","2","0"
"12084","6051","Victim 06051-1","27","2","0"
"12085","6052","Victim 06052-1","35","2","0"
"12086","6052","Victim 06052-2","61","2","0"
"12087","6052","Victim 06052-3","26","1","0"
"12088","6053","Victim 06053-1","27","2","0"
"12089","6054","Victim 06054-1","52","2","0"
"12090","6055","Victim 06055-1","41","2","0"
"12091","6056","Victim 06056-1","64","1","0"
"12092","6056","Victim 06056-2","74","1","0"
"12093","6056","Victim 06056-3","64","1","0"
"12094","6057","Victim 06057-1","64","1","0"
"12095","6057","Victim 06057-2","69","2","0"
"12096","6058","Victim 06058-1","69","1","0"
"12097","6059","Victim 06059-1","19","2","0"
"12098","6059","Victim 06059-2","73","1","0"
"12099","6059","Victim 06059-3","37","1","0"
"12100","6060","Victim 06060-1","54","1","0"
"12101","6060","Victim 06060-2","20","2","0"
"12102","6060","Victim 06060-3","20","1","0"
"12103","6061","Victim 06061-1","56","1","0"
"12104","6061","Victim 06061-2","16","1","0"
"12105","6061","Victim 06061-3","39","2","0"
"12106","6062","Victim 06062-1","14","1","0"
"12107","6062","Victim 06062-2","75","1","0"
"12108","6062","Victim 06062-3","73","2","0"
"12109","6063","Victim 06063-1","22","2","0"
"12110","6063","Victim 06063-2","63","1","0"
"12111","6064","Victim 06064-1","49","2","0"
"12112","6064","Victim 06064-2","59","1","0"
"12113","6065","Victim 06065-1","64","2","0"
"12114","6065","Victim 06065-2","64","2","0"
"12115","6066","Victim 06066-1","47","2","0"
"12116","6066","Victim 06066-2","68","2","0"
"12117","6066","Victim 06066-3","34","2","0"
"12118","6067","Victim 06067-1","57","2","0"
"12119","6067","Victim 06067-2","64","1","0"
"12120","6067","Victim 06067-3","23","1","0"
"12121","6068","Victim 06068-1","28","2","0"
"12122","6069","Victim 06069-1","49","2","0"
"12123","6070","Victim 06070-1","75","1","0"
"12124","6070","Victim 06070-2","28","1","0"
"12125","6070","Victim 06070-3","36","2","0"
"12126","6071","Victim 06071-1","56","1","0"
"12127","6072","Victim 06072-1","36","1","0"
"12128","6072","Victim 06072-2","46","1","0"
"12129","6073","Victim 06073-1","40","2","0"
"12130","6073","Victim 06073-2","46","1","0"
"12131","6074","Victim 06074-1","72","2","0"
"12132","6074","Victim 06074-2","64","2","0"
"12133","6075","Victim 06075-1","29","2","0"
"12134","6076","Victim 06076-1","21","2","0"
"12135","6076","Victim 06076-2","33","1","0"
"12136","6076","Victim 06076-3","55","1","0"
"12137","6077","Victim 06077-1","30","2","0"
"12138","6078","Victim 06078-1","45","2","0"
"12139","6078","Victim 06078-2","48","1","0"
"12140","6078","Victim 06078-3","20","2","0"
"12141","6079","Victim 06079-1","14","2","0"
"12142","6079","Victim 06079-2","30","2","0"
"12143","6079","Victim 06079-3","20","1","0"
"12144","6080","Victim 06080-1","46","1","0"
"12145","6080","Victim 06080-2","36","2","0"
"12146","6081","Victim 06081-1","39","2","0"
"12147","6082","Victim 06082-1","54","2","0"
"12148","6083","Victim 06083-1","27","1","0"
"12149","6083","Victim 06083-2","48","2","0"
"12150","6083","Victim 06083-3","29","1","0"
"12151","6084","Victim 06084-1","73","2","0"
"12152","6084","Victim 06084-2","54","1","0"
"12153","6085","Victim 06085-1","55","2","0"
"12154","6085","Victim 06085-2","71","2","0"
"12155","6086","Victim 06086-1","40","1","0"
"12156","6087","Victim 06087-1","51","2","0"
"12157","6087","Victim 06087-2","43","1","0"
"12158","6088","Victim 06088-1","44","1","0"
"12159","6088","Victim 06088-2","42","2","0"
"12160","6089","Victim 06089-1","52","1","0"
"12161","6089","Victim 06089-2","43","2","0"
"12162","6090","Victim 06090-1","75","2","0"
"12163","6091","Victim 06091-1","64","1","0"
"12164","6091","Victim 06091-2","50","1","0"
"12165","6091","Victim 06091-3","49","1","0"
"12166","6092","Victim 06092-1","40","1","0"
"12167","6093","Victim 06093-1","46","2","0"
"12168","6094","Victim 06094-1","50","1","0"
"12169","6094","Victim 06094-2","39","1","0"
"12170","6095","Victim 06095-1","72","1","0"
"12171","6095","Victim 06095-2","69","2","0"
"12172","6096","Victim 06096-1","47","2","0"
"12173","6096","Victim 06096-2","52","2","0"
"12174","6097","Victim 06097-1","59","1","0"
"12175","6097","Victim 06097-2","62","2","0"
"12176","6098","Victim 06098-1","61","2","0"
"12177","6099","Victim 06099-1","63","1","0"
"12178","6100","Victim 06100-1","33","2","0"
"12179","6100","Victim 06100-2","75","1","0"
"12180","6101","Victim 06101-1","16","1","0"
"12181","6101","Victim 06101-2","24","1","0"
"12182","6102","Victim 06102-1","75","2","0"
"12183","6102","Victim 06102-2","45","2","0"
"12184","6102","Victim 06102-3","50","2","0"
"12185","6103","Victim 06103-1","46","2","0"
"12186","6104","Victim 06104-1","70","1","0"
"12187","6105","Victim 06105-1","59","2","0"
"12188","6105","Victim 06105-2","20","2","0"
"12189","6106","Victim 06106-1","64","1","0"
"12190","6106","Victim 06106-2","53","2","0"
"12191","6107","Victim 06107-1","57","1","0"
"12192","6107","Victim 06107-2","57","1","0"
"12193","6107","Victim 06107-3","25","1","0"
"12194","6108","Victim 06108-1","65","1","0"
"12195","6109","Victim 06109-1","21","2","0"
"12196","6109","Victim 06109-2","18","2","0"
"12197","6109","Victim 06109-3","15","2","0"
"12198","6110","Victim 06110-1","28","2","0"
"12199","6111","Victim 06111-1","49","2","0"
"12200","6111","Victim 06111-2","75","1","0"
"12201","6112","Victim 06112-1","66","2","0"
"12202","6113","Victim 06113-1","67","1","0"
"12203","6113","Victim 06113-2","44","2","0"
"12204","6114","Victim 06114-1","60","2","0"
"12205","6115","Victim 06115-1","28","1","0"
"12206","6115","Victim 06115-2","49","1","0"
"12207","6115","Victim 06115-3","69","1","0"
"12208","6116","Victim 06116-1","57","1","0"
"12209","6117","Victim 06117-1","27","1","0"
"12210","6117","Victim 06117-2","25","1","0"
"12211","6118","Victim 06118-1","22","2","0"
"12212","6118","Victim 06118-2","34","2","0"
"12213","6119","Victim 06119-1","38","1","0"
"12214","6119","Victim 06119-2","75","2","0"
"12215","6119","Victim 06119-3","26","1","0"
"12216","6120","Victim 06120-1","52","1","0"
"12217","6121","Victim 06121-1","46","2","0"
"12218","6122","Victim 06122-1","28","1","0"
"12219","6122","Victim 06122-2","63","2","0"
"12220","6123","Victim 06123-1","59","2","0"
"12221","6123","Victim 06123-2","15","1","0"
"12222","6124","Victim 06124-1","68","1","0"
"12223","6125","Victim 06125-1","45","1","0"
"12224","6125","Victim 06125-2","70","1","0"
"12225","6125","Victim 06125-3","38","2","0"
"12226","6126","Victim 06126-1","58","1","0"
"12227","6126","Victim 06126-2","46","1","0"
"12228","6127","Victim 06127-1","54","2","0"
"12229","6127","Victim 06127-2","52","1","0"
"12230","6128","Victim 06128-1","30","1","0"
"12231","6128","Victim 06128-2","20","1","0"
"12232","6128","Victim 06128-3","16","1","0"
"12233","6129","Victim 06129-1","26","1","0"
"12234","6130","Victim 06130-1","23","1","0"
"12235","6130","Victim 06130-2","47","2","0"
"12236","6131","Victim 06131-1","49","2","0"
"12237","6131","Victim 06131-2","46","2","0"
"12238","6131","Victim 06131-3","23","2","0"
"12239","6132","Victim 06132-1","30","2","0"
"12240","6133","Victim 06133-1","24","1","0"
"12241","6133","Victim 06133-2","62","2","0"
"12242","6133","Victim 06133-3","34","1","0"
"12243","6134","Victim 06134-1","46","2","0"
"12244","6135","Victim 06135-1","73","2","0"
"12245","6135","Victim 06135-2","53","2","0"
"12246","6136","Victim 06136-1","46","2","0"
"12247","6136","Victim 06136-2","37","1","0"
"12248","6136","Victim 06136-3","55","1","0"
"12249","6137","Victim 06137-1","64","2","0"
"12250","6137","Victim 06137-2","48","2","0"
"12251","6138","Victim 06138-1","51","1","0"
"12252","6138","Victim 06138-2","19","1","0"
"12253","6139","Victim 06139-1","32","2","0"
"12254","6140","Victim 06140-1","59","1","0"
"12255","6140","Victim 06140-2","40","1","0"
"12256","6141","Victim 06141-1","28","2","0"
"12257","6141","Victim 06141-2","28","2","0"
"12258","6142","Victim 06142-1","16","2","0"
"12259","6142","Victim 06142-2","49","1","0"
"12260","6143","Victim 06143-1","39","2","0"
"12261","6143","Victim 06143-2","73","2","0"
"12262","6143","Victim 06143-3","33","2","0"
"12263","6144","Victim 06144-1","39","1","0"
"12264","6144","Victim 06144-2","51","2","0"
"12265","6144","Victim 06144-3","58","1","0"
"12266","6145","Victim 06145-1","39","1","0"
"12267","6146","Victim 06146-1","44","1","0"
"12268","6146","Victim 06146-2","45","2","0"
"12269","6146","Victim 06146-3","65","2","0"
"12270","6147","Victim 06147-1","60","1","0"
"12271","6147","Victim 06147-2","46","2","0"
"12272","6148","Victim 06148-1","75","2","0"
"12273","6148","Victim 06148-2","50","2","0"
"12274","6149","Victim 06149-1","21","1","0"
"12275","6150","Victim 06150-1","49","2","0"
"12276","6150","Victim 06150-2","23","2","0"
"12277","6150","Victim 06150-3","57","1","0"
"12278","6151","Victim 06151-1","58","1","0"
"12279","6151","Victim 06151-2","70","1","0"
"12280","6151","Victim 06151-3","19","1","0"
"12281","6152","Victim 06152-1","26","2","0"
"12282","6152","Victim 06152-2","31","1","0"
"12283","6153","Victim 06153-1","25","2","0"
"12284","6153","Victim 06153-2","72","1","0"
"12285","6154","Victim 06154-1","49","2","0"
"12286","6155","Victim 06155-1","47","2","0"
"12287","6155","Victim 06155-2","46","1","0"
"12288","6156","Victim 06156-1","28","1","0"
"12289","6157","Victim 06157-1","45","1","0"
"12290","6158","Victim 06158-1","68","2","0"
"12291","6158","Victim 06158-2","62","1","0"
"12292","6159","Victim 06159-1","20","2","0"
"12293","6159","Victim 06159-2","17","1","0"
"12294","6159","Victim 06159-3","70","2","0"
"12295","6160","Victim 06160-1","32","1","0"
"12296","6161","Victim 06161-1","35","2","0"
"12297","6162","Victim 06162-1","44","1","0"
"12298","6162","Victim 06162-2","40","2","0"
"12299","6163","Victim 06163-1","59","2","0"
"12300","6163","Victim 06163-2","39","1","0"
"12301","6163","Victim 06163-3","44","1","0"
"12302","6164","Victim 06164-1","18","2","0"
"12303","6164","Victim 06164-2","58","1","0"
"12304","6165","Victim 06165-1","71","1","0"
"12305","6165","Victim 06165-2","37","2","0"
"12306","6165","Victim 06165-3","48","1","0"
"12307","6166","Victim 06166-1","61","2","0"
"12308","6167","Victim 06167-1","17","1","0"
"12309","6167","Victim 06167-2","56","2","0"
"12310","6168","Victim 06168-1","74","2","0"
"12311","6168","Victim 06168-2","53","2","0"
"12312","6169","Victim 06169-1","64","1","0"
"12313","6169","Victim 06169-2","70","2","0"
"12314","6170","Victim 06170-1","43","1","0"
"12315","6170","Victim 06170-2","43","2","0"
"12316","6170","Victim 06170-3","50","2","0"
"12317","6171","Victim 06171-1","31","2","0"
"12318","6171","Victim 06171-2","22","2","0"
"12319","6172","Victim 06172-1","75","1","0"
"12320","6172","Victim 06172-2","21","2","0"
"12321","6172","Victim 06172-3","71","2","0"
"12322","6173","Victim 06173-1","42","2","0"
"12323","6173","Victim 06173-2","49","2","0"
"12324","6174","Victim 06174-1","52","2","0"
"12325","6174","Victim 06174-2","54","2","0"
"12326","6174","Victim 06174-3","68","1","0"
"12327","6175","Victim 06175-1","19","1","0"
"12328","6175","Victim 06175-2","52","2","0"
"12329","6175","Victim 06175-3","65","1","0"
"12330","6176","Victim 06176-1","19","2","0"
"12331","6176","Victim 06176-2","52","2","0"
"12332","6177","Victim 06177-1","59","1","0"
"12333","6178","Victim 06178-1","21","2","0"
"12334","6179","Victim 06179-1","47","2","0"
"12335","6179","Victim 06179-2","67","1","0"
"12336","6180","Victim 06180-1","55","2","0"
"12337","6180","Victim 06180-2","37","2","0"
"12338","6181","Victim 06181-1","28","1","0"
"12339","6181","Victim 06181-2","22","2","0"
"12340","6181","Victim 06181-3","35","2","0"
"12341","6182","Victim 06182-1","20","1","0"
"12342","6182","Victim 06182-2","73","1","0"
"12343","6182","Victim 06182-3","64","2","0"
"12344","6183","Victim 06183-1","39","2","0"
"12345","6184","Victim 06184-1","54","2","0"
"12346","6185","Victim 06185-1","63","2","0"
"12347","6186","Victim 06186-1","34","1","0"
"12348","6186","Victim 06186-2","27","1","0"
"12349","6187","Victim 06187-1","62","1","0"
"12350","6188","Victim 06188-1","45","1","0"
"12351","6188","Victim 06188-2","33","2","0"
"12352","6189","Victim 06189-1","46","2","0"
"12353","6189","Victim 06189-2","62","1","0"
"12354","6190","Victim 06190-1","26","2","0"
"12355","6191","Victim 06191-1","15","1","0"
"12356","6192","Victim 06192-1","56","1","0"
"12357","6193","Victim 06193-1","41","2","0"
"12358","6194","Victim 06194-1","57","1","0"
"12359","6194","Victim 06194-2","56","2","0"
"12360","6195","Victim 06195-1","75","2","0"
"12361","6195","Victim 06195-2","61","2","0"
"12362","6196","Victim 06196-1","34","2","0"
"12363","6197","Victim 06197-1","61","1","0"
"12364","6197","Victim 06197-2","54","1","0"
"12365","6198","Victim 06198-1","23","1","0"
"12366","6198","Victim 06198-2","47","1","0"
"12367","6198","Victim 06198-3","41","1","0"
"12368","6199","Victim 06199-1","63","1","0"
"12369","6200","Victim 06200-1","66","1","0"
"12370","6201","Victim 06201-1","54","1","0"
"12371","6201","Victim 06201-2","73","2","0"
"12372","6202","Victim 06202-1","30","2","0"
"12373","6202","Victim 06202-2","71","1","0"
"12374","6202","Victim 06202-3","21","1","0"
"12375","6203","Victim 06203-1","75","2","0"
"12376","6203","Victim 06203-2","70","2","0"
"12377","6203","Victim 06203-3","49","1","0"
"12378","6204","Victim 06204-1","37","1","0"
"12379","6204","Victim 06204-2","36","2","0"
"12380","6204","Victim 06204-3","26","1","0"
"12381","6205","Victim 06205-1","20","2","0"
"12382","6205","Victim 06205-2","44","2","0"
"12383","6205","Victim 06205-3","63","2","0"
"12384","6206","Victim 06206-1","39","1","0"
"12385","6206","Victim 06206-2","74","1","0"
"12386","6206","Victim 06206-3","32","1","0"
"12387","6207","Victim 06207-1","22","2","0"
"12388","6207","Victim 06207-2","30","2","0"
"12389","6207","Victim 06207-3","31","2","0"
"12390","6208","Victim 06208-1","47","2","0"
"12391","6208","Victim 06208-2","39","1","0"
"12392","6209","Victim 06209-1","57","1","0"
"12393","6209","Victim 06209-2","31","1","0"
"12394","6209","Victim 06209-3","31","1","0"
"12395","6210","Victim 06210-1","35","1","0"
"12396","6210","Victim 06210-2","58","2","0"
"12397","6211","Victim 06211-1","40","1","0"
"12398","6211","Victim 06211-2","39","1","0"
"12399","6212","Victim 06212-1","48","2","0"
"12400","6213","Victim 06213-1","75","1","0"
"12401","6214","Victim 06214-1","29","2","0"
"12402","6215","Victim 06215-1","45","2","0"
"12403","6216","Victim 06216-1","33","1","0"
"12404","6216","Victim 06216-2","74","2","0"
"12405","6216","Victim 06216-3","32","2","0"
"12406","6217","Victim 06217-1","31","2","0"
"12407","6217","Victim 06217-2","65","1","0"
"12408","6218","Victim 06218-1","50","1","0"
"12409","6219","Victim 06219-1","23","1","0"
"12410","6219","Victim 06219-2","40","1","0"
"12411","6219","Victim 06219-3","41","1","0"
"12412","6220","Victim 06220-1","20","2","0"
"12413","6220","Victim 06220-2","55","1","0"
"12414","6220","Victim 06220-3","26","2","0"
"12415","6221","Victim 06221-1","27","1","0"
"12416","6221","Victim 06221-2","35","1","0"
"12417","6222","Victim 06222-1","58","2","0"
"12418","6223","Victim 06223-1","34","1","0"
"12419","6223","Victim 06223-2","73","1","0"
"12420","6223","Victim 06223-3","31","1","0"
"12421","6224","Victim 06224-1","63","1","0"
"12422","6224","Victim 06224-2","23","1","0"
"12423","6224","Victim 06224-3","51","2","0"
"12424","6225","Victim 06225-1","54","2","0"
"12425","6225","Victim 06225-2","46","2","0"
"12426","6226","Victim 06226-1","49","2","0"
"12427","6227","Victim 06227-1","45","1","0"
"12428","6227","Victim 06227-2","72","1","0"
